Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,TaxonCode,Previously_Obs,Month,Hour,Season,Observation_Duration
PRWI,,PRWI 20,PRWI-0691,Forest,2018,2018-06-10,,,Kimberly Serno,1,7.5 - 10 min,Singing,50 - 100 Meters,False,,Acadian Flycatcher,Empidonax virescens,False,True,20.2000007629395,88.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,6,,Monsoon,
PRWI,,PRWI 20,PRWI-0691,Forest,2018,2018-06-10,,,Kimberly Serno,1,7.5 - 10 min,Calling,<= 50 Meters,False,,Brown-headed Cowbird,Molothrus ater,False,False,20.2000007629395,88.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,6,,Monsoon,
PRWI,,PRWI 20,PRWI-0691,Forest,2018,2018-06-10,,,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,False,,Downy Woodpecker,Picoides pubescens,False,True,20.2000007629395,88.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 20,PRWI-0691,Forest,2018,2018-06-10,,,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,,Carolina Wren,Thryothorus ludovicianus,False,False,20.2000007629395,88.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 20,PRWI-0691,Forest,2018,2018-06-10,,,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,True,True,20.2000007629395,88.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 20,PRWI-0691,Forest,2018,2018-06-10,,,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,False,,Eastern Tufted Titmouse,Baeolophus bicolor,False,False,20.2000007629395,88.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,6,,Monsoon,
PRWI,,PRWI 20,PRWI-0691,Forest,2018,2018-06-10,,,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Ovenbird,Seiurus aurocapillus,False,False,20.2000007629395,88.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 20,PRWI-0691,Forest,2018,2018-06-10,,,Kimberly Serno,1,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Ovenbird,Seiurus aurocapillus,False,False,20.2000007629395,88.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,6,,Monsoon,
PRWI,,PRWI 20,PRWI-0691,Forest,2018,2018-06-10,,,Kimberly Serno,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Ovenbird,Seiurus aurocapillus,False,False,20.2000007629395,88.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,6,,Monsoon,
PRWI,,PRWI 20,PRWI-0691,Forest,2018,2018-06-10,,,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,False,False,20.2000007629395,88.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,6,,Monsoon,
PRWI,,PRWI 20,PRWI-0691,Forest,2018,2018-06-10,,,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Scarlet Tanager,Piranga olivacea,False,True,20.2000007629395,88.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,6,,Monsoon,
PRWI,,PRWI 20,PRWI-0641,Forest,2018,2018-06-10,,,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Yellow-throated Vireo,Vireo flavifrons,False,True,20.8999996185303,90.5,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 20,PRWI-0641,Forest,2018,2018-06-10,,,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,,Acadian Flycatcher,Empidonax virescens,False,True,20.8999996185303,90.5,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 20,PRWI-0641,Forest,2018,2018-06-10,,,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,American Robin,Turdus migratorius,False,False,20.8999996185303,90.5,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 20,PRWI-0641,Forest,2018,2018-06-10,,,Kimberly Serno,1,5 - 7.5 min,Calling,<= 50 Meters,False,,Carolina Chickadee,Poecile carolinensis,False,True,20.8999996185303,90.5,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,6,,Monsoon,
PRWI,,PRWI 20,PRWI-0641,Forest,2018,2018-06-10,,,Kimberly Serno,1,7.5 - 10 min,Singing,<= 50 Meters,False,,Carolina Wren,Thryothorus ludovicianus,False,False,20.8999996185303,90.5,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,6,,Monsoon,
PRWI,,PRWI 20,PRWI-0641,Forest,2018,2018-06-10,,,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,False,True,20.8999996185303,90.5,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 20,PRWI-0641,Forest,2018,2018-06-10,,,Kimberly Serno,1,5 - 7.5 min,Singing,50 - 100 Meters,False,,Eastern Tufted Titmouse,Baeolophus bicolor,False,False,20.8999996185303,90.5,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,6,,Monsoon,
PRWI,,PRWI 20,PRWI-0641,Forest,2018,2018-06-10,,,Kimberly Serno,1,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Northern Parula,Setophaga americana,False,False,20.8999996185303,90.5,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,6,,Monsoon,
PRWI,,PRWI 20,PRWI-0641,Forest,2018,2018-06-10,,,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Ovenbird,Seiurus aurocapillus,False,False,20.8999996185303,90.5,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 20,PRWI-0641,Forest,2018,2018-06-10,,,Kimberly Serno,1,2.5 - 5 min,Calling,<= 50 Meters,False,,Pileated Woodpecker,Dryocopus pileatus,False,False,20.8999996185303,90.5,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,6,,Monsoon,
PRWI,,PRWI 20,PRWI-0641,Forest,2018,2018-06-10,,,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,False,False,20.8999996185303,90.5,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 20,PRWI-0641,Forest,2018,2018-06-10,,,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,True,True,20.8999996185303,90.5,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 21,PRWI-0695,Forest,2018,2018-06-10,,,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,False,True,22.1000003814697,90.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 21,PRWI-0695,Forest,2018,2018-06-10,,,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Scarlet Tanager,Piranga olivacea,False,True,22.1000003814697,90.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 21,PRWI-0695,Forest,2018,2018-06-10,,,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,,Eastern Tufted Titmouse,Baeolophus bicolor,False,False,22.1000003814697,90.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 21,PRWI-0695,Forest,2018,2018-06-10,,,Kimberly Serno,1,0-2.5 min,Calling,<= 50 Meters,False,,Brown-headed Cowbird,Molothrus ater,False,False,22.1000003814697,90.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 21,PRWI-0695,Forest,2018,2018-06-10,,,Kimberly Serno,1,2.5 - 5 min,Singing,<= 50 Meters,False,,Acadian Flycatcher,Empidonax virescens,False,True,22.1000003814697,90.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,6,,Monsoon,
PRWI,,PRWI 21,PRWI-0695,Forest,2018,2018-06-10,,,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,,Acadian Flycatcher,Empidonax virescens,False,True,22.1000003814697,90.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 21,PRWI-0695,Forest,2018,2018-06-10,,,Kimberly Serno,1,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Ovenbird,Seiurus aurocapillus,False,False,22.1000003814697,90.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,6,,Monsoon,
PRWI,,PRWI 21,PRWI-0669,Forest,2018,2018-06-10,,,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Yellow-throated Vireo,Vireo flavifrons,False,True,21.5,91.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 21,PRWI-0669,Forest,2018,2018-06-10,,,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Northern Parula,Setophaga americana,False,False,21.5,91.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 21,PRWI-0669,Forest,2018,2018-06-10,,,Kimberly Serno,1,7.5 - 10 min,Singing,<= 50 Meters,False,,Eastern Tufted Titmouse,Baeolophus bicolor,False,False,21.5,91.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,6,,Monsoon,
PRWI,,PRWI 21,PRWI-0669,Forest,2018,2018-06-10,,,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,False,,Acadian Flycatcher,Empidonax virescens,False,True,21.5,91.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 21,PRWI-0669,Forest,2018,2018-06-10,,,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,False,,Acadian Flycatcher,Empidonax virescens,False,True,21.5,91.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,6,,Monsoon,
PRWI,,PRWI 21,PRWI-0669,Forest,2018,2018-06-10,,,Kimberly Serno,1,7.5 - 10 min,Singing,<= 50 Meters,False,,Carolina Wren,Thryothorus ludovicianus,False,False,21.5,91.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,6,,Monsoon,
PRWI,,PRWI 21,PRWI-0669,Forest,2018,2018-06-10,,,Kimberly Serno,1,5 - 7.5 min,Calling,50 - 100 Meters,False,,Downy Woodpecker,Picoides pubescens,False,True,21.5,91.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,6,,Monsoon,
PRWI,,PRWI 21,PRWI-0722,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,False,True,22.2000007629395,94.4000015258789,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 21,PRWI-0722,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,0-2.5 min,Calling,<= 50 Meters,False,,Red-bellied Woodpecker,Melanerpes carolinus,False,False,22.2000007629395,94.4000015258789,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 21,PRWI-0722,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,False,,Carolina Wren,Thryothorus ludovicianus,False,False,22.2000007629395,94.4000015258789,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,,,6,,Monsoon,
PRWI,,PRWI 21,PRWI-0722,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,False,False,22.2000007629395,94.4000015258789,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 21,PRWI-0722,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,2.5 - 5 min,Calling,50 - 100 Meters,False,,White-breasted Nuthatch,Sitta carolinensis,False,False,22.2000007629395,94.4000015258789,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,,,6,,Monsoon,
PRWI,,PRWI 21,PRWI-0722,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,True,True,22.2000007629395,94.4000015258789,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 21,PRWI-0722,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,2.5 - 5 min,Visualization,<= 50 Meters,False,,Eastern Tufted Titmouse,Baeolophus bicolor,False,False,22.2000007629395,94.4000015258789,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,,,6,,Monsoon,
PRWI,,PRWI 21,PRWI-0722,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,True,True,22.2000007629395,94.4000015258789,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,,,6,,Monsoon,
PRWI,,PRWI 21,PRWI-0722,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,,Carolina Wren,Thryothorus ludovicianus,False,False,22.2000007629395,94.4000015258789,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 21,PRWI-0722,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,7.5 - 10 min,Calling,<= 50 Meters,False,,Carolina Chickadee,Poecile carolinensis,False,True,22.2000007629395,94.4000015258789,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,False,,,6,,Monsoon,
PRWI,,PRWI 21,PRWI-0722,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,,Acadian Flycatcher,Empidonax virescens,False,True,22.2000007629395,94.4000015258789,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 21,PRWI-0722,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,2.5 - 5 min,Calling,<= 50 Meters,False,,Eastern Tufted Titmouse,Baeolophus bicolor,False,False,22.2000007629395,94.4000015258789,Cloudy/Overcast,Calm (< 1 mph) smoke rises vertically,No effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 22,PRWI-0779,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,2.5 - 5 min,Calling,50 - 100 Meters,False,,American Crow,Corvus brachyrhynchos,False,False,21.2999992370605,95.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,6,,Monsoon,
PRWI,,PRWI 22,PRWI-0779,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,False,True,21.2999992370605,95.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 22,PRWI-0779,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,,Northern Cardinal,Cardinalis cardinalis,False,False,21.2999992370605,95.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 22,PRWI-0779,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,False,False,21.2999992370605,95.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 22,PRWI-0779,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,,Eastern Tufted Titmouse,Baeolophus bicolor,False,False,21.2999992370605,95.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 22,PRWI-0779,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Common Yellowthroat,Geothlypis trichas,False,False,21.2999992370605,95.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,6,,Monsoon,
PRWI,,PRWI 22,PRWI-0779,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,7.5 - 10 min,Calling,50 - 100 Meters,False,,Blue Jay,Cyanocitta cristata,False,False,21.2999992370605,95.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,6,,Monsoon,
PRWI,,PRWI 22,PRWI-0779,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,,Acadian Flycatcher,Empidonax virescens,False,True,21.2999992370605,95.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 22,PRWI-0779,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,5 - 7.5 min,Calling,50 - 100 Meters,False,,Blue Jay,Cyanocitta cristata,False,False,21.2999992370605,95.0999984741211,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,6,,Monsoon,
PRWI,,PRWI 19,PRWI-0537,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Yellow-throated Vireo,Vireo flavifrons,False,True,19.8999996185303,93.4000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 19,PRWI-0537,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,0-2.5 min,Calling,<= 50 Meters,False,,Blue-gray Gnatcatcher,Polioptila caerulea,False,False,19.8999996185303,93.4000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 19,PRWI-0537,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,,Eastern Tufted Titmouse,Baeolophus bicolor,False,False,19.8999996185303,93.4000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 19,PRWI-0537,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Northern Parula,Setophaga americana,False,False,19.8999996185303,93.4000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,6,,Monsoon,
PRWI,,PRWI 19,PRWI-0537,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Ovenbird,Seiurus aurocapillus,False,False,19.8999996185303,93.4000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 19,PRWI-0537,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Pine Warbler,Setophaga pinus,False,True,19.8999996185303,93.4000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,6,,Monsoon,
PRWI,,PRWI 19,PRWI-0537,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,5 - 7.5 min,Visualization,<= 50 Meters,False,,Pileated Woodpecker,Dryocopus pileatus,False,False,19.8999996185303,93.4000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,6,,Monsoon,
PRWI,,PRWI 19,PRWI-0537,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,False,False,19.8999996185303,93.4000015258789,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 19,PRWI-0539,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,2.5 - 5 min,Calling,50 - 100 Meters,False,,Red-bellied Woodpecker,Melanerpes carolinus,False,False,19.7000007629395,92.0999984741211,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,6,,Monsoon,
PRWI,,PRWI 19,PRWI-0539,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,7.5 - 10 min,Singing,50 - 100 Meters,False,,Carolina Wren,Thryothorus ludovicianus,False,False,19.7000007629395,92.0999984741211,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,6,,Monsoon,
PRWI,,PRWI 19,PRWI-0539,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,,Carolina Wren,Thryothorus ludovicianus,False,False,19.7000007629395,92.0999984741211,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 19,PRWI-0539,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,2.5 - 5 min,Calling,<= 50 Meters,False,,Blue-gray Gnatcatcher,Polioptila caerulea,False,False,19.7000007629395,92.0999984741211,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,6,,Monsoon,
PRWI,,PRWI 19,PRWI-0539,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,,Eastern Tufted Titmouse,Baeolophus bicolor,False,False,19.7000007629395,92.0999984741211,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 19,PRWI-0539,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,0-2.5 min,Calling,<= 50 Meters,False,,Red-bellied Woodpecker,Melanerpes carolinus,False,False,19.7000007629395,92.0999984741211,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 19,PRWI-0539,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,,Acadian Flycatcher,Empidonax virescens,False,True,19.7000007629395,92.0999984741211,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,,,6,,Monsoon,
PRWI,,PRWI 19,PRWI-0539,Forest,2018,2018-06-10,,,Elizabeth Oswald,1,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,False,False,19.7000007629395,92.0999984741211,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,,,6,,Monsoon,
